platform,post_type,post_length,views,likes,comments,shares,engagement_rate,length category,total_interactions
Twitter,Image,67,80593,6165,1012,367,0.093606144454233,Medium,7544
Facebook,Text,19,135432,10078,1254,1495,0.0947117372555969,Short,12827
Twitter,Image,93,4048,291,16,36,0.0847332015810276,Long,343
Twitter,Text,71,172092,6006,459,746,0.0419020059038188,Medium,7211
Instagram,Video,34,48935,3014,519,390,0.0801675692244814,Short,3923
Instagram,Image,82,158554,12453,1267,1649,0.0969322754392825,Long,15369
Instagram,Video,72,122884,8280,1374,515,0.0827528400768204,Medium,10169
Twitter,Text,40,93199,7678,1147,475,0.0997864783956909,Medium,9300
Facebook,Video,71,167045,12012,1143,765,0.0833308389954802,Medium,13920
Twitter,Text,9,111982,3885,268,491,0.0414709506885035,Short,4644
Instagram,Video,29,60885,1447,247,178,0.0307464892830746,Short,1872
Instagram,Video,99,285205,19073,2793,423,0.0781508038077873,Long,22289
Facebook,Video,15,80015,6271,596,899,0.0970568018496532,Short,7766
Instagram,Image,76,114508,2611,335,149,0.0270286792189192,Medium,3095
Instagram,Video,94,122700,3157,447,320,0.0319804400977995,Long,3924
Instagram,Text,70,180669,2002,100,206,0.0127747427616248,Medium,2308
Facebook,Text,32,144964,8387,1262,291,0.0685687481029772,Short,9940
Twitter,Image,116,25931,1524,226,168,0.0739655238903243,Long,1918
Instagram,Image,64,105175,5785,360,516,0.06333254100309,Medium,6661
Facebook,Text,14,27654,1063,178,105,0.0486728863817169,Short,1346
Instagram,Video,54,93478,4533,787,354,0.0606987740430903,Medium,5674
Facebook,Text,43,192892,15231,1424,1897,0.0961781722414615,Medium,18552
Instagram,Image,41,264220,6965,517,714,0.0310196048747256,Medium,8196
Facebook,Image,67,56886,1600,244,72,0.0336813978834862,Medium,1916
Instagram,Text,65,221220,15491,1061,1825,0.0830711508905162,Medium,18377
Twitter,Video,107,102029,8980,1604,766,0.111242881925727,Long,11350
Instagram,Video,89,210914,8570,1045,212,0.0465924500033188,Long,9827
Facebook,Image,96,238361,22393,4175,1597,0.1181611085706134,Long,28165
Instagram,Text,42,70027,1063,155,76,0.0184785868307938,Medium,1294
Twitter,Text,37,3425,70,6,8,0.0245255474452554,Short,84
Instagram,Image,79,137805,7082,851,357,0.0601574688871956,Medium,8290
Facebook,Text,49,179447,13478,1744,1062,0.0907454568758463,Medium,16284
Facebook,Image,48,67411,2923,503,79,0.0519944816127931,Medium,3505
Twitter,Video,5,12603,755,135,101,0.0786320717289534,Short,991
Facebook,Video,57,15152,190,28,14,0.0153115100316789,Medium,232
Instagram,Text,51,228543,11784,1109,1547,0.0631828583680095,Medium,14440
Instagram,Video,37,113051,3598,465,388,0.0393716110428036,Short,4451
Instagram,Video,71,288212,16276,1132,1002,0.0638765908428517,Medium,18410
Facebook,Image,94,16531,947,80,106,0.068537898493739,Long,1133
Instagram,Image,19,105694,8221,784,665,0.0914905292637235,Short,9670
Instagram,Text,109,227089,13304,810,856,0.0659212907714596,Long,14970
Instagram,Image,18,103197,6737,1231,719,0.0841788036473928,Short,8687
Twitter,Text,27,173140,9984,682,1204,0.0685572369181009,Short,11870
Facebook,Text,58,242092,23999,3708,2628,0.1253036035887183,Medium,30335
Facebook,Image,12,146531,11905,1498,954,0.0979792671857832,Short,14357
Facebook,Video,58,220713,17217,3008,924,0.0958212701562662,Medium,21149
Twitter,Video,40,106445,7073,1139,886,0.0854713701911785,Medium,9098
Facebook,Video,88,219072,12608,2067,820,0.0707301709027169,Long,15495
Twitter,Video,56,165626,6795,766,677,0.0497385676161955,Medium,8238
Twitter,Text,10,108243,8719,1526,305,0.0974658869395711,Short,10550
Facebook,Video,101,73313,1984,127,230,0.0319315810292853,Long,2341
Instagram,Text,32,264392,3513,409,505,0.0167440769766104,Short,4427
Instagram,Image,54,258025,18793,3743,1473,0.0930491231469818,Medium,24009
Facebook,Image,42,211040,4861,934,443,0.0295583775587566,Medium,6238
Facebook,Text,34,148343,13550,844,1855,0.1095366818791584,Short,16249
Twitter,Video,114,129286,10260,1394,1265,0.0999257460204507,Long,12919
Facebook,Text,111,6801,436,42,63,0.0795471254227319,Long,541
Twitter,Video,85,74593,2853,454,155,0.0464118617028407,Long,3462
Facebook,Video,77,160583,10825,1735,877,0.0836763542840774,Medium,13437
Instagram,Text,96,209118,11065,553,876,0.0597461720177124,Long,12494
Instagram,Text,58,85729,3103,548,252,0.0455271844999941,Medium,3903
Facebook,Video,75,58233,5535,462,767,0.116154070715917,Medium,6764
Twitter,Text,50,22011,540,105,25,0.0304393257916496,Medium,670
Instagram,Video,32,199035,15485,2877,2111,0.1028613058004873,Short,20473
Twitter,Text,21,50900,4173,327,393,0.0961296660117878,Short,4893
Facebook,Image,108,154836,14811,2154,1329,0.1181508176393087,Long,18294
Facebook,Video,52,185766,11043,1043,818,0.0694637339448553,Medium,12904
Instagram,Image,48,85085,4946,323,445,0.0671563730387259,Medium,5714
Facebook,Text,112,141032,13091,2370,1628,0.1211710817403142,Long,17089
Instagram,Image,64,21583,1771,136,148,0.0952138256961497,Medium,2055
Twitter,Text,64,132283,10414,1178,1258,0.0971402220995895,Medium,12850
Instagram,Video,9,220175,17839,3364,1322,0.1023049846712842,Short,22525
Instagram,Text,73,281345,15301,937,669,0.0600934795358012,Medium,16907
Twitter,Text,82,62019,851,112,62,0.0165271932794788,Long,1025
Instagram,Video,74,287564,8006,1087,912,0.0347922549415086,Medium,10005
Instagram,Text,11,45602,3094,508,404,0.0878470242533222,Short,4006
Facebook,Video,57,186717,8524,1483,1025,0.0590840684029842,Medium,11032
Twitter,Text,21,186196,12029,1366,826,0.0763765064770456,Short,14221
Instagram,Video,63,105156,6272,1013,597,0.0749553044999809,Medium,7882
Twitter,Image,13,51031,2524,470,168,0.0619623366189179,Short,3162
Twitter,Text,99,14629,455,83,50,0.040194134937453,Long,588
Instagram,Text,26,33675,2515,315,192,0.0897401633259094,Short,3022
Facebook,Text,49,130652,11995,1691,1432,0.1157119676698404,Medium,15118
Twitter,Video,77,134734,10683,1612,231,0.0929683673014977,Medium,12526
Instagram,Text,63,12589,261,45,16,0.0255778854555564,Medium,322
Twitter,Video,84,110954,6481,817,869,0.0736070804117021,Long,8167
Facebook,Text,104,183436,15625,1043,969,0.0961479753156414,Long,17637
Facebook,Image,102,7655,483,52,34,0.0743305029392553,Long,569
Facebook,Text,113,77285,3830,605,470,0.063466390632076,Long,4905
Instagram,Image,17,146869,5229,750,168,0.0418536246587094,Short,6147
Instagram,Video,87,233538,9279,1512,561,0.0486087917169796,Long,11352
Facebook,Image,16,9645,306,38,36,0.0393986521513737,Short,380
Instagram,Text,40,157504,4349,331,628,0.0337007314099959,Medium,5308
Facebook,Text,14,181962,11463,771,1395,0.0749002538991657,Short,13629
Instagram,Video,20,179683,10034,1226,425,0.0650311938246801,Short,11685
Facebook,Text,96,231612,17633,1425,2266,0.0920677685094036,Long,21324
Twitter,Text,23,159743,6024,1188,493,0.0482337254214582,Short,7705
Facebook,Video,108,39760,2046,163,249,0.0618209255533199,Long,2458
Facebook,Video,10,228049,16244,2193,830,0.084486228836785,Short,19267
Instagram,Image,8,33233,3213,161,206,0.1077242499924773,Short,3580
Instagram,Video,34,237893,9848,867,1351,0.0507202818073671,Short,12066
Instagram,Text,107,203876,7510,667,1039,0.0452039474974984,Long,9216
Instagram,Video,99,250382,12628,2029,720,0.0614141591647961,Long,15377
Instagram,Text,50,140510,10559,1312,325,0.0867980926624439,Medium,12196
Instagram,Image,31,245877,23736,1229,3341,0.1151226019513822,Short,28306
Twitter,Video,49,106602,6213,664,366,0.0679443162417215,Medium,7243
Facebook,Text,89,87905,7306,1071,260,0.0982537967123599,Long,8637
Facebook,Video,41,179968,9321,1356,608,0.0627055921052631,Medium,11285
Facebook,Video,13,95139,1292,75,73,0.0151357487465708,Short,1440
Twitter,Video,65,13319,1205,228,36,0.1102935655830017,Medium,1469
Facebook,Video,39,83258,3004,261,444,0.0445482716375603,Short,3709
Twitter,Image,110,105293,2366,434,137,0.0278935921666207,Long,2937
Twitter,Text,51,139100,13861,1136,768,0.1133357296908698,Medium,15765
Twitter,Video,25,113930,4701,635,350,0.0499078381462301,Short,5686
Facebook,Text,21,113629,2532,280,187,0.0263929102605848,Short,2999
Twitter,Image,59,27940,1062,145,81,0.0460987831066571,Medium,1288
Facebook,Text,92,231056,12995,1620,1791,0.0710044318260508,Long,16406
Facebook,Text,99,142494,2552,128,71,0.0193060760453071,Long,2751
Instagram,Image,10,258380,10783,1107,1535,0.0519583559099001,Short,13425
Instagram,Video,39,179513,12601,651,1342,0.0812977333117935,Short,14594
Twitter,Text,54,22688,2097,319,232,0.1167136812411847,Medium,2648
Twitter,Text,41,179352,8208,1461,332,0.0557618537847361,Medium,10001
Facebook,Video,17,17472,1062,114,66,0.0710851648351648,Short,1242
Twitter,Video,29,82436,5543,713,148,0.0776845067688873,Short,6404
Twitter,Text,100,37671,616,36,64,0.01900666295028,Long,716
Facebook,Image,5,194881,7951,856,510,0.0478086627223793,Short,9317
Twitter,Video,53,75299,5390,381,494,0.0832016361439063,Medium,6265
Twitter,Video,39,12960,987,58,116,0.0895833333333333,Short,1161
Facebook,Image,87,210692,8856,671,814,0.0490811231560761,Long,10341
Facebook,Text,57,125652,1332,240,39,0.0128211250119377,Medium,1611
Instagram,Video,56,129118,1370,270,38,0.012995864248207,Medium,1678
Facebook,Text,58,136146,7955,1446,1055,0.0767999059832826,Medium,10456
Instagram,Text,80,209433,12489,2440,675,0.0745059279101192,Long,15604
Twitter,Text,108,36833,2210,352,148,0.0735753264735427,Long,2710
Facebook,Image,108,224813,16851,1246,815,0.0841232491003634,Long,18912
Facebook,Text,51,38976,3621,486,401,0.1156609195402298,Medium,4508
Facebook,Text,47,204282,20247,3234,1421,0.1219001184636923,Medium,24902
Twitter,Video,24,109549,8007,1017,635,0.0881705903294416,Short,9659
Instagram,Video,37,135120,7601,1012,818,0.0697972172883363,Short,9431
Twitter,Image,97,67658,1535,211,155,0.0280971947145939,Long,1901
Twitter,Image,20,52108,2322,278,280,0.0552698242112535,Short,2880
Facebook,Video,82,155552,9569,895,1122,0.0744831310429952,Long,11586
Instagram,Video,11,14443,1444,210,111,0.1222045281451222,Short,1765
Twitter,Image,74,71969,1542,89,69,0.0236212813850407,Medium,1700
Facebook,Text,25,135062,10990,831,538,0.0915061231138292,Short,12359
Twitter,Image,40,125781,12566,2372,1405,0.1299321837161415,Medium,16343
Twitter,Text,90,94198,7769,958,419,0.0970933565468481,Long,9146
Facebook,Video,108,64336,5085,880,392,0.0988093757771698,Long,6357
Facebook,Video,58,32097,1068,169,36,0.0396610275103592,Medium,1273
Instagram,Video,23,206317,2125,208,76,0.0116762070018466,Short,2409
Twitter,Text,29,152258,4619,787,242,0.0370949309724283,Short,5648
Facebook,Image,71,54356,4407,280,136,0.0887298550298035,Medium,4823
Facebook,Text,104,233247,4584,830,255,0.0243047070273143,Long,5669
Instagram,Image,113,248968,9124,1387,856,0.0456564699077793,Long,11367
Instagram,Image,57,93015,5639,1066,658,0.0791592753856904,Medium,7363
Facebook,Image,102,227086,14120,2602,342,0.0751433377663088,Long,17064
Instagram,Video,79,228687,13462,1440,1320,0.0709353832968205,Medium,16222
Facebook,Image,52,164838,16200,2892,1088,0.1224232276538176,Medium,20180
Twitter,Video,46,152859,1697,228,83,0.0131362889983579,Medium,2008
Instagram,Image,51,58034,3127,230,75,0.0591377468380604,Medium,3432
Twitter,Image,95,99431,5508,960,343,0.068499763655198,Long,6811
Twitter,Video,46,178614,6501,1210,797,0.0476334441869058,Medium,8508
Twitter,Video,6,136279,7802,489,693,0.0659235832373293,Short,8984
Facebook,Text,10,31234,2204,417,266,0.0924313248383172,Short,2887
Twitter,Image,50,32568,2297,322,169,0.0856055023335789,Medium,2788
Twitter,Video,70,70633,1264,68,163,0.0211657440573103,Medium,1495
Twitter,Text,110,119766,9847,1292,389,0.0962543626738807,Long,11528
Facebook,Text,85,218630,20499,3474,2595,0.1215203768924667,Long,26568
Twitter,Video,44,111582,2357,306,192,0.0255865641411697,Medium,2855
Twitter,Image,62,56703,2693,420,315,0.0604553550958503,Medium,3428
Instagram,Text,116,122634,6874,1250,352,0.0691162320400541,Long,8476
Facebook,Image,82,186695,4132,745,343,0.0279600417793727,Long,5220
Twitter,Image,78,186526,10315,792,1188,0.0659157436496788,Medium,12295
Instagram,Text,113,217576,6226,710,516,0.0342501011140934,Long,7452
Facebook,Video,37,210757,19849,1323,1579,0.107948964921687,Short,22751
Facebook,Image,110,194703,9805,1365,1229,0.0636816073712269,Long,12399
Facebook,Video,66,78253,7789,1504,320,0.1228451305381263,Medium,9613
Facebook,Text,16,119170,1690,130,138,0.0164303096416883,Short,1958
Facebook,Image,100,19642,421,46,53,0.0264738824966907,Long,520
Facebook,Video,53,82176,4099,791,532,0.0659803348909657,Medium,5422
Twitter,Video,92,84373,7483,1216,264,0.1062306662083842,Long,8963
Twitter,Image,82,10990,659,39,86,0.0713375796178343,Long,784
Twitter,Video,9,186694,14172,1619,305,0.086215946950625,Short,16096
Twitter,Video,55,184735,8889,1761,1166,0.063961891357891,Medium,11816
Instagram,Text,73,9170,125,14,6,0.0158124318429661,Medium,145
Twitter,Text,115,157889,10784,1557,1026,0.0846607426736504,Long,13367
Facebook,Video,36,139208,9335,1448,198,0.0788819608068501,Short,10981
Twitter,Video,113,134784,2214,331,254,0.0207665598290598,Long,2799
Twitter,Image,53,75687,1920,245,146,0.0305336451438159,Medium,2311
Facebook,Text,101,248046,13110,916,1703,0.063411625263056,Long,15729
Twitter,Image,64,185551,9314,1455,858,0.0626620174507278,Medium,11627
Twitter,Video,50,143545,11155,2119,1433,0.102455675920443,Medium,14707
Twitter,Image,72,125376,5625,1075,559,0.0578978432873915,Medium,7259
Instagram,Video,98,258795,18037,2507,2109,0.0875326030255607,Long,22653
Twitter,Text,45,87031,6387,790,748,0.091059507531799,Medium,7925
Facebook,Text,85,24625,1675,167,87,0.0783350253807106,Long,1929
Facebook,Video,71,147833,9409,616,894,0.073860369470957,Medium,10919
Twitter,Text,17,76454,6308,1151,842,0.1085750909043346,Short,8301
Twitter,Video,112,3821,264,18,35,0.0829625752420832,Long,317
Twitter,Image,116,102120,8688,809,608,0.0989522130826478,Long,10105
Facebook,Video,104,182718,12297,1980,765,0.0823235805996125,Long,15042
Facebook,Image,22,248851,6048,941,635,0.0306368067638868,Short,7624
Instagram,Video,91,41200,1559,237,188,0.0481553398058252,Long,1984
Instagram,Text,103,184322,7323,1180,180,0.047107778778442,Long,8683
Instagram,Video,117,165256,3049,400,98,0.0214636684901002,Long,3547
Facebook,Video,101,183826,13292,973,1611,0.0863642792640866,Long,15876
Instagram,Video,55,162667,10339,2065,793,0.081128932112844,Medium,13197
Twitter,Text,40,93568,5902,1084,630,0.0813953488372093,Medium,7616
Twitter,Video,85,108502,5757,660,729,0.065860537132956,Long,7146
Facebook,Text,107,107567,6333,820,749,0.073461191629403,Long,7902
Instagram,Video,38,284901,3056,333,382,0.0132361767771962,Short,3771
Twitter,Image,16,109136,2036,296,176,0.0229805013927576,Short,2508
Facebook,Video,9,146026,10441,1667,422,0.0858066371742018,Short,12530
Instagram,Image,52,231401,7759,657,632,0.0391009546199022,Medium,9048
Twitter,Text,108,194421,3832,440,556,0.0248327084008414,Long,4828
Instagram,Text,95,174002,6886,1005,411,0.0477120952632728,Long,8302
Facebook,Video,44,95342,3137,621,233,0.0418598309244614,Medium,3991
Instagram,Text,17,93760,1185,116,141,0.0153796928327645,Short,1442
Facebook,Video,30,228844,10744,1737,320,0.0559376693293247,Short,12801
Instagram,Text,18,139883,1739,177,205,0.0151626716613169,Short,2121
Twitter,Image,100,163440,1640,104,91,0.0112273617229564,Long,1835
Facebook,Text,15,235682,19166,3172,1049,0.0992311674205072,Short,23387
Facebook,Image,42,166791,6396,942,612,0.0476644423260247,Medium,7950
Facebook,Video,84,142709,8717,1108,463,0.0720907581161664,Long,10288
Instagram,Video,61,279277,10276,1554,1062,0.0461620541612807,Medium,12892
Instagram,Video,26,51986,4871,886,672,0.123667910591313,Short,6429
Twitter,Image,115,161943,12247,2002,889,0.0934773346177358,Long,15138
Facebook,Video,20,227179,9819,1754,1400,0.0571047499988995,Short,12973
Facebook,Video,81,175544,5083,475,724,0.0357858998313813,Long,6282
Instagram,Image,80,60508,1355,230,63,0.0272360679579559,Long,1648
Instagram,Text,86,268545,21112,2195,1607,0.0927740229756651,Long,24914
Twitter,Video,33,143076,7264,385,1080,0.0610095333948391,Short,8729
Twitter,Text,86,168373,5198,293,190,0.0337405641046961,Long,5681
Instagram,Text,114,141973,13170,2101,1077,0.1151486550259556,Long,16348
Facebook,Video,6,72621,3275,297,249,0.0526156345960534,Short,3821
Twitter,Video,58,121673,7168,689,898,0.0719551584985987,Medium,8755
Instagram,Image,6,263978,23019,3300,945,0.1032813340505648,Short,27264
Instagram,Image,7,184881,15715,2533,766,0.1028445324289678,Short,19014
Facebook,Video,97,129545,8733,1168,373,0.0793083484503454,Long,10274
Instagram,Text,60,63171,5683,886,236,0.1077234807110857,Medium,6805
Instagram,Image,76,277498,26553,5075,1420,0.1190927502180195,Medium,33048
Twitter,Image,15,60860,5730,1020,508,0.1192573118632928,Short,7258
Instagram,Video,80,276648,11456,986,1281,0.0496045516323992,Long,13723
Instagram,Video,36,190392,8709,1620,604,0.0574236312450102,Short,10933
Twitter,Video,8,136595,4322,408,337,0.0370950620447307,Short,5067
Facebook,Video,13,77243,6589,982,810,0.1085017412581075,Short,8381
Facebook,Image,92,131890,2764,500,244,0.0265979225111835,Long,3508
Twitter,Image,117,88703,3721,534,359,0.0520162790435498,Long,4614
Twitter,Image,60,166859,1814,310,158,0.0136762176448378,Medium,2282
Facebook,Text,20,94407,5996,1133,735,0.0832989079199635,Short,7864
Facebook,Image,85,26982,1868,364,81,0.0857238158772515,Long,2313
Facebook,Image,115,4049,131,14,19,0.0405038281057051,Long,164
Facebook,Video,90,16381,1249,248,167,0.1015811000549417,Long,1664
Facebook,Image,75,201948,8954,812,644,0.0515479232277616,Medium,10410
Twitter,Image,14,50390,1917,228,141,0.0453661440762055,Short,2286
Instagram,Image,97,237361,22799,3741,2972,0.1243338206360775,Long,29512
Facebook,Video,40,15061,948,185,73,0.0800743642520417,Medium,1206
Facebook,Image,28,74241,2428,140,208,0.0373917377190501,Short,2776
Instagram,Image,68,263565,25958,4979,3036,0.1288979948020412,Medium,33973
Instagram,Text,60,69535,3120,623,219,0.0569785000359531,Medium,3962
